Encuesta,Fecha,Mes,País de procedencia,Cuidad,Procedencia,Zona procedencia- Visitantes nacionales,Zona procedencia- Visitantes internacionales,Sexo,Edad,Edad rangos,Motivo Viaje,Otro motivo de viaje o consulta PIT-Cual?,Idioma ,Otro idioma-Cual?,Alojamiento,Otro alojamiento-Cual?,Tipo de transporte,Tiempo de estancia,Rango de Tiempo de estancia
3530,11/21/2017,Noviembre,Colombia,Popayán,Nacional,Occidente,N/A,Femenino,32,21 - 45 años,Negocios,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,7,7 - 10 Noches
3531,11/22/2017,Noviembre,Colombia,Restrepo,Nacional,Occidente,N/A,Femenino,31,21 - 45 años,Educación y/o Formación,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,16,Más de 10 noches
3532,11/22/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,49,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3533,11/22/2017,Noviembre,México,No responde,Extranjero,N/A,America Latina,Masculino,34,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Terrestre público,8,7 - 10 Noches
3534,11/22/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,33,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3535,11/22/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,64,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3536,11/22/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,25,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3537,11/22/2017,Noviembre,Venezuela,No responde,Extranjero,N/A,America Latina,Masculino,42,21 - 45 años,Negocios,N/A,Español,N/A,Hotel,N/A,Aéreo,50,Más de 10 noches
3538,11/22/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,55,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3539,11/22/2017,Noviembre,Ecuador,No responde,Extranjero,N/A,America Latina,Femenino,33,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,8,7 - 10 Noches
3540,11/22/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,19,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3541,11/22/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,63,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3542,11/23/2017,Noviembre,Chile,No responde,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Turismo rural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,8,7 - 10 Noches
3543,11/23/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,35,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,10,7 - 10 Noches
3544,11/23/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Masculino,34,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
3545,11/23/2017,Noviembre,Colombia,Narino,Nacional,Sur,N/A,Femenino,70,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,2,2 - 3 Noches
3546,11/23/2017,Noviembre,Colombia,Ibague,Nacional,Centro,N/A,Femenino,26,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,4,4 - 6 Noches
3547,11/23/2017,Noviembre,Colombia,Pasto,Nacional,Sur,N/A,Femenino,29,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,6,4 - 6 Noches
3548,11/23/2017,Noviembre,España,No responde,Extranjero,N/A,Europa,Femenino,55,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,9,7 - 10 Noches
3549,11/23/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,56,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3550,11/24/2017,Noviembre,Inglaterra,No responde,Extranjero,N/A,Europa,Masculino,28,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,8,7 - 10 Noches
3551,11/24/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,29,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3552,11/24/2017,Noviembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,23,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Terrestre público,4,4 - 6 Noches
3553,11/24/2017,Noviembre,Francia,No responde,Extranjero,N/A,Europa,Masculino,23,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
3554,11/24/2017,Noviembre,Inglaterra,No responde,Extranjero,N/A,Europa,Masculino,22,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
3555,11/24/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,25,21 - 45 años,Negocios,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 - 3 Noches
3556,11/24/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,23,21 - 45 años,Negocios,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 - 3 Noches
3557,11/24/2017,Noviembre,Colombia,Manizales,Nacional,Centro,N/A,Femenino,31,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,3,2 - 3 Noches
3558,11/24/2017,Noviembre,Colombia,Pasto,Nacional,Sur,N/A,Masculino,31,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,7,7 - 10 Noches
3559,11/25/2017,Noviembre,Suecia,No responde,Extranjero,N/A,Europa,Masculino,20,0-20 años,Recreacional o vacacional,N/A,Otro,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
3560,11/25/2017,Noviembre,Suecia,No responde,Extranjero,N/A,Europa,Masculino,20,0-20 años,Recreacional o vacacional,N/A,Otro,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
3561,11/25/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,70,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,90,Más de 10 noches
3562,11/25/2017,Noviembre,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,65,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,60,Más de 10 noches
3563,11/27/2017,Noviembre,España,No responde,Extranjero,N/A,Europa,Masculino,33,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,270,Más de 10 noches
3564,11/28/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,37,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3565,11/28/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,27,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3566,11/28/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,34,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3567,11/28/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,27,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3568,11/28/2017,Noviembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,33,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
3569,11/28/2017,Noviembre,Francia,No responde,Extranjero,N/A,Europa,Masculino,32,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
3570,11/29/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,24,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3571,11/29/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,25,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3572,11/30/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,62,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3573,11/01/2017,Noviembre,Estados Unidos,newyersy,Extranjero,N/A,Norteamerica,Masculino,62,Más de 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,90,Más de 10 noches
3574,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,21,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3575,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,22,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3576,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,22,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3577,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,22,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3578,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,27,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3579,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,22,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3580,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,21,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3581,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,21,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3582,11/01/2017,Noviembre,Colombia,Ibague,Nacional,Centro,N/A,Femenino,26,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3583,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,21,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3584,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,23,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3585,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,20,0-20 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3586,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,23,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3587,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,26,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3588,11/01/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,22,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
3589,11/02/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,74,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3590,11/02/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,31,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3591,11/02/2017,Noviembre,Colombia,Barranquilla,Nacional,Norte,N/A,Masculino,43,21 - 45 años,Negocios,N/A,Español,N/A,Hotel,N/A,Aéreo,180,Más de 10 noches
3592,11/02/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,39,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3593,11/02/2017,Noviembre,Colombia,tulua,Nacional,Occidente,N/A,Masculino,64,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,365,indefinido
3594,11/02/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,39,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3595,11/02/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,35,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3596,11/02/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,18,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3597,11/02/2017,Noviembre,Colombia,Pereira,Nacional,Occidente,N/A,Masculino,44,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,30,Más de 10 noches
3598,11/02/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,38,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3599,11/02/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,39,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3600,11/03/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,35,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3601,11/03/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,32,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,4,4 - 6 Noches
3602,11/03/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,28,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3603,11/03/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,66,Más de 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,,No responde
3604,11/03/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,41,21 - 45 años,Negocios,N/A,Español,N/A,Hotel,N/A,Terrestre público,2,2 - 3 Noches
3605,11/03/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,43,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,90,Más de 10 noches
3606,11/03/2017,Noviembre,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Femenino,30,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
3607,11/03/2017,Noviembre,dinamarca,No responde,Extranjero,N/A,Europa,Femenino,,No responde,Recreacional o vacacional,N/A,Otro,danes,Hostal,N/A,Terrestre público,15,Más de 10 noches
3608,11/03/2017,Noviembre,dinamarca,No responde,Extranjero,N/A,Europa,Masculino,,No responde,Recreacional o vacacional,N/A,Otro,danes,Hostal,N/A,Terrestre público,15,Más de 10 noches
3609,11/04/2017,Noviembre,España,No responde,Extranjero,N/A,Europa,Masculino,62,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,10,7 - 10 Noches
3610,11/04/2017,Noviembre,Corea,No responde,Extranjero,N/A,Asia,Femenino,25,21 - 45 años,Recreacional o vacacional,N/A,Otro,koreano,Hostal,N/A,Terrestre público,3,2 - 3 Noches
3611,11/04/2017,Noviembre,Corea,No responde,Extranjero,N/A,Asia,Femenino,24,21 - 45 años,Recreacional o vacacional,N/A,Otro,koreano,Hostal,N/A,Terrestre público,3,2 - 3 Noches
3612,11/04/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,4,4 - 6 Noches
3613,11/04/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,4,4 - 6 Noches
3614,11/04/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,29,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
3615,11/04/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,31,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
3616,11/04/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,7,0-20 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
3617,11/07/2017,Noviembre,España,santa cruz,Extranjero,N/A,Europa,Masculino,30,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,No responde,8,7 - 10 Noches
3618,11/07/2017,Noviembre,Colombia,yumbo,Nacional,Occidente,N/A,Masculino,37,21 - 45 años,Negocios,N/A,Español,N/A,Hotel,N/A,Terrestre público,5,4 - 6 Noches
3619,11/07/2017,Noviembre,Estados Unidos,newyersy,Extranjero,N/A,Norteamerica,Masculino,32,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,5,4 - 6 Noches
3620,11/07/2017,Noviembre,Estados Unidos,newyersy,Extranjero,N/A,Norteamerica,Masculino,38,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,5,4 - 6 Noches
3621,11/07/2017,Noviembre,Brasil,bahia,Extranjero,N/A,America Latina,Femenino,28,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,5,4 - 6 Noches
3622,11/07/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,24,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,7,7 - 10 Noches
3623,11/07/2017,Noviembre,Estados Unidos,san francisco,Extranjero,N/A,Norteamerica,Masculino,28,21 - 45 años,Visita parientes o amigos,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,90,Más de 10 noches
3624,11/07/2017,Noviembre,Venezuela,No responde,Extranjero,N/A,America Latina,Masculino,17,0-20 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,60,Más de 10 noches
3625,11/08/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,55,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3626,11/08/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,22,21 - 45 años,Educación y/o Formación,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,7,7 - 10 Noches
3627,11/08/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Masculino,28,21 - 45 años,Negocios,N/A,Español,N/A,No responde,N/A,Terrestre público,1,1 Noche
3628,11/08/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,50,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3629,11/08/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,67,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3630,11/09/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,58,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3631,11/09/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,72,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3632,11/09/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,34,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,365,indefinido
3633,11/09/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,24,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Hostal,N/A,Terrestre público,15,Más de 10 noches
3634,11/09/2017,Noviembre,Chile,No responde,Extranjero,N/A,America Latina,Femenino,30,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Hostal,N/A,Terrestre público,15,Más de 10 noches
3635,11/09/2017,Noviembre,Colombia,Palmira,Nacional,Occidente,N/A,Femenino,40,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,,No responde
3636,11/10/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,68,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3637,11/10/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,36,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3638,11/10/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,34,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3639,11/10/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,31,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,4,4 - 6 Noches
3640,11/10/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,57,Más de 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,4,4 - 6 Noches
3641,11/11/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,35,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3642,11/11/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,29,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3643,11/11/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,30,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3644,11/11/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,37,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3645,11/11/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,24,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
3646,11/11/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,46,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3647,11/11/2017,Noviembre,Taiwan,No responde,Extranjero,N/A,Asia,Masculino,38,21 - 45 años,Recreacional o vacacional,N/A,Otro,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
3648,11/14/2017,Noviembre,España,malaga,Extranjero,N/A,Europa,Femenino,29,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
3649,11/14/2017,Noviembre,España,pamplona,Extranjero,N/A,Europa,Masculino,31,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
3650,11/14/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Masculino,66,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3651,11/14/2017,Noviembre,Ecuador,guayaquil,Extranjero,N/A,America Latina,Masculino,27,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,,No responde
3652,11/14/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Masculino,35,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,14,Más de 10 noches
3653,11/14/2017,Noviembre,México,México,Extranjero,N/A,America Latina,Femenino,53,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
3654,11/14/2017,Noviembre,Brasil,belo horizonte,Extranjero,N/A,America Latina,Femenino,39,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,15,Más de 10 noches
3655,11/14/2017,Noviembre,Colombia,Medellin,Nacional,Centro,N/A,Masculino,42,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,8,7 - 10 Noches
3656,11/14/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,50,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3657,11/14/2017,Noviembre,Brasil,No responde,Extranjero,N/A,America Latina,Femenino,42,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
3658,11/14/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,42,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3659,11/15/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,29,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3660,11/15/2017,Noviembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,37,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,,No responde
3661,11/15/2017,Noviembre,Venezuela,No responde,Extranjero,N/A,America Latina,Masculino,40,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
3662,11/15/2017,Noviembre,Colombia,Ibague,Nacional,Centro,N/A,Masculino,23,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,,No responde
3663,11/15/2017,Noviembre,México,guadalajara,Extranjero,N/A,America Latina,Masculino,38,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 - 3 Noches
3664,11/15/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,71,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3665,11/15/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,62,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3666,11/16/2017,Noviembre,Colombia,Cali,Local,Occidente,N/A,Femenino,33,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
3667,11/16/2017,Noviembre,México,merida,Extranjero,N/A,America Latina,Masculino,74,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
3668,11/16/2017,Noviembre,México,yucatan,Extranjero,N/A,America Latina,Masculino,64,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
