Encuesta;Fecha;Mes;Pais de Procedencia;Cuidad;Procedencia;Zona de procedencia-Visitantes  nacionales;Zona de procedencia- Visitantes internacionales;Sexo;Edad;Edad rangos;Motivo Viaje;Otro motivo de viaje o consulta PIT-Cual?;Idioma;Otro idioma Cual?;Alojamiento;Otro alojamiento Cual?;Tipo de transporte;Tiempo de estancia;Rango de Tiempo de estancia;;;;;;;;;;
3333;2018-12-17;Diciembre;Colombia;Neiva;Nacional;Centro;N/A;Femenino;20;0 - 20 años;Recreacional o vacacional;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Terrestre público;15;Mas de 10 Noches;;;;;;;;;;
3334;2018-12-17;Diciembre;España;Bilbao;Extranjero;N/A;Europa;Masculino;66;Más de 45 años;Recreacional o vacacional;N/A;Español;N/A;Hotel;N/A;Aéreo;20;Mas de 10 Noches;;;;;;;;;;
3335;2018-12-17;Diciembre;Eslovenia;Koper;Extranjero;N/A;Europa;Masculino;24;21 a 45 años;Recreacional o vacacional;N/A;Otro;Esloveno;Hostal;N/A;Aéreo;8;7-10 Noches;;;;;;;;;;
3336;2018-12-17;Diciembre;Colombia;Bogotá;Nacional;Centro;N/A;Femenino;38;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Hotel;N/A;Aéreo;5;4-6 Noches;;;;;;;;;;
3337;2018-12-17;Diciembre;Colombia;Ibagué;Nacional;Centro;N/A;Masculino;43;21 a 45 años;Negocios;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Terrestre particular;15;Mas de 10 Noches;;;;;;;;;;
3338;2018-12-17;Diciembre;México;Guadalajara;Extranjero;N/A;Norteamerica;Masculino;35;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Hostal;N/A;Aéreo;12;Mas de 10 Noches;;;;;;;;;;
3339;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;20;0 - 20 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3340;2018-12-18;Diciembre;Honduras;Tegucigalpa;Extranjero;N/A;America Latina;Masculino;34;21 a 45 años;Negocios;N/A;Español;N/A;Hotel;N/A;Aéreo;5;4-6 Noches;;;;;;;;;;
3341;2018-12-18;Diciembre;Venezuela;Valencia;Extranjero;N/A;America Latina;Masculino;50;Más de 45 años;Negocios;N/A;Español;N/A;Otros;N/A;Terrestre público;180;Mas de 10 Noches;;;;;;;;;;
3342;2018-12-18;Diciembre;Colombia;Palmira ;Nacional;Occidente;N/A;Femenino;37;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Terrestre público;2;2-3 Noches;;;;;;;;;;
3343;2018-12-18;Diciembre;Colombia;Armenia;Nacional;Centro;N/A;Masculino;38;21 a 45 años;Negocios;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Terrestre público;3;2-3 Noches;;;;;;;;;;
3344;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;39;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3345;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;65;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3346;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;56;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3347;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;38;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3348;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;29;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3349;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;30;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3350;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;22;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3351;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;41;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3352;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;38;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3353;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;35;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3354;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;21;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3355;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;29;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3356;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;20;0 - 20 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3357;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;21;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3358;2018-12-18;Diciembre;Francia;Perpigñon;Extranjero;N/A;Europa;Masculino;29;21 a 45 años;Cultural;N/A;Francés;N/A;Hostal;N/A;Aéreo;5;4-6 Noches;;;;;;;;;;
3359;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;35;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3360;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;63;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3361;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;27;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3362;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;54;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3363;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;60;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3364;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;30;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3365;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;32;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3366;2018-12-18;Diciembre;Bélgica;Bruselas;Extranjero;N/A;Europa;Masculino;30;21 a 45 años;Cultural;N/A;Alemán;N/A;Vivienda familiar o amigos;N/A;Aéreo;10;7-10 Noches;;;;;;;;;;
3367;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;42;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3368;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;36;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3369;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;36;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3370;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;19;0 - 20 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3371;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;19;0 - 20 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3372;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;27;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3373;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;29;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3374;2018-12-18;Diciembre;Colombia;Armenia;Nacional;Centro;N/A;Masculino;33;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Otros;N/A;No responde;N/A;N/A;;;;;;;;;;
3375;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;55;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3376;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;26;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3377;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;60;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3378;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;22;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3379;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;21;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3380;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;34;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3381;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;45;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3382;2018-12-18;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;37;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3383;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;71;Más de 45 años;Turismo rural;N/A;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3384;2018-12-19;Diciembre;Colombia;Neiva;Nacional;Centro;N/A;Masculino;22;21 a 45 años;Visita parientes o amigos;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Terrestre público;4;4-6 Noches;;;;;;;;;;
3385;2018-12-19;Diciembre;Francia;Paris;Extranjero;N/A;Europa;Femenino;24;21 a 45 años;Recreacional o vacacional;N/A;Francés;N/A;Hotel;N/A;Aéreo;8;7-10 Noches;;;;;;;;;;
3386;2018-12-19;Diciembre;Colombia;Medellín;Nacional;Centro;N/A;Masculino;47;Más de 45 años;Recreacional o vacacional;N/A;Español;N/A;Hotel;N/A;Terrestre público;3;2-3 Noches;;;;;;;;;;
3387;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;51;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3388;2018-12-19;Diciembre;Alemania;Bochum;Extranjero;N/A;Europa;Masculino;54;Más de 45 años;Recreacional o vacacional;N/A;Alemán;N/A;Hotel;N/A;Aéreo;2;2-3 Noches;;;;;;;;;;
3389;2018-12-19;Diciembre;Perú;Lima;Extranjero;N/A;America Latina;Femenino;30;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Hotel;N/A;Aéreo;2;2-3 Noches;;;;;;;;;;
3390;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;35;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3391;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;54;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3392;2018-12-19;Diciembre;Colombia;Ibagué;Nacional;Centro;N/A;Femenino;50;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Otros;N/A;No responde;N/A;N/A;;;;;;;;;;
3393;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;55;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3394;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;54;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3395;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;34;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3396;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;42;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3397;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;71;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3398;2018-12-19;Diciembre;Ecuador;Portoviejo;Extranjero;N/A;America Latina;Masculino;42;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Hotel;N/A;Terrestre público;15;Mas de 10 Noches;;;;;;;;;;
3399;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;46;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3400;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;57;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3401;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;57;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3402;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;69;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3403;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;58;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3404;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;71;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3405;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;77;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3406;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;60;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3407;2018-12-19;Diciembre;Colombia;Pasto;Nacional;Sur;N/A;Femenino;58;Más de 45 años;Recreacional o vacacional;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Aéreo;8;7-10 Noches;;;;;;;;;;
3408;2018-12-19;Diciembre;Colombia;Bogotá;Nacional;Centro;N/A;Femenino;35;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Terrestre particular;8;7-10 Noches;;;;;;;;;;
3409;2018-12-19;Diciembre;Colombia;Pasto;Nacional;Sur;N/A;Masculino;67;Más de 45 años;Recreacional o vacacional;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Terrestre particular;8;7-10 Noches;;;;;;;;;;
3410;2018-12-19;Diciembre;México;Chihuahua;Extranjero;N/A;Norteamerica;Femenino;26;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Aéreo;9;7-10 Noches;;;;;;;;;;
3411;2018-12-19;Diciembre;Colombia;Medellín;Nacional;Centro;N/A;Femenino;24;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Aéreo;9;7-10 Noches;;;;;;;;;;
3412;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;32;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3413;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;34;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3414;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;52;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3415;2018-12-19;Diciembre;Colombia;Bogotá;Nacional;Centro;N/A;Masculino;30;21 a 45 años;Negocios;N/A;Español;N/A;Otros;N/A;Aéreo;15;Mas de 10 Noches;;;;;;;;;;
3416;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;40;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3417;2018-12-19;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;56;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3418;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;30;21 a 45 años;Turismo rural;N/A;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3419;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;36;21 a 45 años;Turismo rural;N/A;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3420;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;52;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3421;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;25;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3422;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;46;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3423;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;56;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3424;2018-12-20;Diciembre;Colombia;Bogotá;Nacional;Centro;N/A;Femenino;30;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Aéreo;8;7-10 Noches;;;;;;;;;;
3425;2018-12-20;Diciembre;Colombia;Bogotá;Nacional;Centro;N/A;Femenino;52;Más de 45 años;Recreacional o vacacional;N/A;Español;N/A;Vivienda familiar o amigos;N/A;Aéreo;8;7-10 Noches;;;;;;;;;;
3426;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;67;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3427;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;46;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3428;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;21;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3429;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;38;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3430;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;46;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3431;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;40;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3432;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;75;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3433;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;77;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3434;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;76;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3435;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;51;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3436;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;42;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3437;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;72;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3438;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;56;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3439;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;48;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3440;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;21;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3441;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;24;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3442;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;51;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3443;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;62;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3444;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;62;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3445;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;28;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3446;2018-12-20;Diciembre;Argentina;Buenos Aires;Extranjero;N/A;America Latina;Masculino;33;21 a 45 años;Recreacional o vacacional;N/A;Español;N/A;Hostal;N/A;Aéreo;6;4-6 Noches;;;;;;;;;;
3447;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;63;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3448;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;66;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3449;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;22;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3450;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;55;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3451;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;47;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3452;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;22;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3453;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;59;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3454;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;70;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3455;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;77;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3456;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;42;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3457;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;39;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3458;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;67;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3459;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Femenino;60;Más de 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3460;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;44;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
3461;2018-12-20;Diciembre;Colombia;Cali;Local;Occidente;N/A;Masculino;31;21 a 45 años;Otros;Informacion de Ciudad;Español;N/A;Reside;N/A;N/A;N/A;N/A;;;;;;;;;;
