Encuesta,Fecha,Mes,País de procedencia,Cuidad,Procedencia,Zona procedencia- Visitantes nacionales,Zona procedencia- Visitantes internacionales,Sexo,Edad,Edad rangos,Motivo Viaje,Otro motivo de viaje o consulta PIT-Cual?,Idioma ,Otro idioma-Cual?,Alojamiento,Otro alojamiento-Cual?,Tipo de transporte,Tiempo de estancia,Rango de Tiempo de estancia
431,05/21/2016,Mayo,Uruguay,Montevideo,Extranjero,N/A,America Latina,Masculino,-,N/A,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
432,05/21/2016,Mayo,Francia,Lyon,Extranjero,N/A,Europa,Femenino,-,N/A,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
433,05/21/2016,Mayo,Perú,Lima,Extranjero,N/A,America Latina,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
434,05/23/2016,Mayo,Colombia,Medellín,Nacional,Centro,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,Ninguno,N/A,Terrestre público,Paso,Paso
435,05/23/2016,Mayo,España,Barcelona,Extranjero,N/A,Europa,Femenino,-,N/A,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
436,05/23/2016,Mayo,México,México,Extranjero,N/A,America Latina,Femenino,-,N/A,Educación y/o Formación,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
437,05/23/2016,Mayo,Colombia,Cali,Local,Occidente,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
438,05/24/2016,Mayo,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Femenino,-,N/A,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
439,05/24/2016,Mayo,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
441,05/24/2016,Mayo,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
442,05/24/2016,Mayo,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
443,05/24/2016,Mayo,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
444,05/24/2016,Mayo,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
445,05/25/2016,Mayo,Colombia,Cali,Local,Occidente,N/A,Femenino,-,N/A,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
446,05/25/2016,Mayo,Canadá,Ottawa,Extranjero,N/A,Norteamerica,Masculino,-,N/A,Cultural,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
447,05/25/2016,Mayo,Chile,Santiago,Extranjero,N/A,America Latina,Masculino,-,N/A,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
448,05/25/2016,Mayo,Chile,Santiago,Extranjero,N/A,America Latina,Masculino,-,N/A,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
449,05/25/2016,Mayo,México,México,Extranjero,N/A,America Latina,Femenino,-,N/A,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
450,05/25/2016,Mayo,Suiza,No responde,Extranjero,N/A,Europa,Masculino,-,N/A,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,N/A,N/A
451,05/26/2016,Mayo,México,México,Extranjero,N/A,America Latina,Masculino,-,N/A,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
452,05/26/2016,Mayo,México,México,Extranjero,N/A,America Latina,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
453,05/26/2016,Mayo,Colombia,Cali,Local,Occidente,N/A,Masculino,-,N/A,Turismo rural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
454,05/27/2016,Mayo,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre particular,N/A,N/A
455,05/27/2016,Mayo,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre particular,N/A,N/A
456,05/27/2016,Mayo,Ecuador,Quito,Extranjero,N/A,America Latina,Masculino,-,N/A,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
457,05/27/2016,Mayo,Colombia,Cali,Local,Occidente,N/A,Femenino,-,N/A,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
458,05/27/2016,Mayo,Colombia,Cali,Local,Occidente,N/A,Femenino,-,N/A,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
459,05/27/2016,Mayo,México,México,Extranjero,N/A,America Latina,Femenino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre particular,N/A,N/A
460,05/27/2016,Mayo,Chile,Rancagua,Extranjero,N/A,America Latina,Femenino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
461,05/27/2016,Mayo,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,-,N/A,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
462,05/27/2016,Mayo,Suiza,Zúrich,Extranjero,N/A,Europa,Femenino,-,N/A,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,N/A,N/A
463,05/27/2016,Mayo,Francia,No responde,Extranjero,N/A,Europa,Masculino,-,N/A,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,N/A,N/A
464,01/06/2016,Junio,España,San Sabiasi,Extranjero,N/A,Europa,Femenino,29,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
465,01/06/2016,Junio,Suiza,Vaud,Extranjero,N/A,Europa,Femenino,25,21 - 45 años,Cultural,N/A,Otro,Sueco,Hostal,N/A,Aéreo,N/A,N/A
466,01/06/2016,Junio,Suiza,Vaud,Extranjero,N/A,Europa,Femenino,31,21 - 45 años,Cultural,N/A,Otro,Sueco,Hostal,N/A,Aéreo,N/A,N/A
467,01/06/2016,Junio,España,Ibize,Extranjero,N/A,Europa,masculino,65,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
468,01/06/2016,Junio,Finlandia,No responde,Extranjero,N/A,Europa,Femenino,78,Más de 45 años,Cultural,N/A,otro,filandes,Hotel,N/A,Aéreo,N/A,N/A
469,01/06/2016,Junio,Suecia,No responde,Extranjero,N/A,Europa,Femenino,50,Más de 45 años,Cultural,N/A,Otro,Sueco,Hotel,N/A,Aéreo,N/A,N/A
470,02/06/2016,Junio,Francia,Paris,Extranjero,N/A,Europa,Femenino,23,21 - 45 años,Cultural,N/A,Francés,N/A,hostal,N/A,Terrestre público,N/A,N/A
471,02/06/2016,Junio,Colombia,Medellín,Nacional,Centro,N/A,Femenino,29,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
472,02/06/2016,Junio,Colombia,Medellín,Nacional,Centro,N/A,Masculino,30,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
473,02/06/2016,Junio,Francia,Paris,Extranjero,N/A,Europa,Femenino,30,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,N/A,N/A
474,03/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
475,03/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
476,03/06/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Femenino,45,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
477,03/06/2016,Junio,Colombia,cali,Local,Occidente,N/A,Femenino,46,Más de 45 años,Otros motivos,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
478,03/06/2016,Junio,Bélgica,No responde,Extranjero,N/A,Europa,Femenino,31,21 - 45 años,Cultural,N/A,Otro,neerlandés,Hostal,N/A,Terrestre público,N/A,N/A
479,03/06/2016,Junio,Argentina,No responde,Extranjero,N/A,Europa,Femenino,27,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
480,03/06/2016,Junio,Ecuador,No responde,Extranjero,N/A,Europa,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
481,03/06/2016,Junio,Francia,No responde,Extranjero,N/A,Europa,Masculino,32,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Aéreo,N/A,N/A
482,03/06/2016,Junio,Suiza,No responde,Extranjero,N/A,Europa,Femenino,23,21 - 45 años,Recreacional o vacacional,N/A,otro,sueco,Hotel,N/A,Aéreo,N/A,N/A
483,03/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,38,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
484,03/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
485,03/06/2016,Junio,Francia,No responde,Extranjero,N/A,Europa,Masculino,32,21 - 45 años,Cultural,N/A,Francés,N/A,Hotel,N/A,Aéreo,N/A,N/A
486,04/06/2016,Junio,México,México,Extranjero,N/A,America Latina,Masculino,35,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
487,04/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,29,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
488,04/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
489,04/06/2016,Junio,Colombia,Rio Negro,Nacional,Centro,N/A,Masculino,33,21 - 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
490,04/06/2016,Junio,Colombia,Medellín,Nacional,Centro,N/A,Masculino,38,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
491,04/06/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Femenino,35,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
492,04/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,54,Más de 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
493,07/06/2016,Junio,Perú,Lima,Extranjero,N/A,America Latina,Masculino,29,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
494,07/06/2016,Junio,Argentina,Cordoba,Extranjero,N/A,America Latina,Femenino,27,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
495,07/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,30,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
496,07/06/2016,Junio,Filipina,Manira,Extranjero,N/A,Asia,Masculino,58,Más de 45 años,Cultural,N/A,Otro,Filipino,Hostal,N/A,Aéreo,N/A,N/A
497,07/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,45,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
498,07/06/2016,Junio,Suiza,Berna,Extranjero,N/A,Europa,Masculino,57,Más de 45 años,Cultural,N/A,Otro,sueco,Hostal,N/A,Terrestre público,N/A,N/A
499,07/06/2016,Junio,Alemania,Frier,Extranjero,N/A,Europa,Masculino,25,21 - 45 años,Cultural,N/A,Alemán,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
500,07/06/2016,Junio,Croacia,kotoriba,Extranjero,N/A,Europa,Masculino,21,21 - 45 años,Cultural,N/A,Otro,croata,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
501,07/06/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Femenino,49,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
502,07/06/2016,Junio,Francia,Paris,Extranjero,N/A,Europa,Femenino,29,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
503,07/06/2016,Junio,Francia,Paris,Extranjero,N/A,Europa,Masculino,29,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
504,08/06/2016,Junio,Suiza,No responde,Extranjero,N/A,Europa,Masculino,28,21 - 45 años,Cultural,N/A,Otro,Sueco,Hostal,N/A,Terrestre público,N/A,N/A
505,08/06/2016,Junio,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,26,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
506,08/06/2016,Junio,Inglaterra,No responde,Extranjero,N/A,Europa,Masculino,31,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Hostal,N/A,Aéreo,N/A,N/A
507,08/06/2016,Junio,Colombia,Medellín,Nacional,Centro,N/A,Femenino,35,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
508,08/06/2016,Junio,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Masculino,34,21 - 45 años,Cultural,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
509,08/06/2016,Junio,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Masculino,31,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
510,09/06/2016,Junio,Chile,Arica,Extranjero,N/A,America Latina,Femenino,40,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
511,09/06/2016,Junio,Brasil,Itapema,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,Terrestre público,N/A,N/A
512,09/06/2016,Junio,Inglaterra,Londres,Extranjero,N/A,Europa,Femenino,23,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,N/A,N/A
513,09/06/2016,Junio,Canadá,Montreal,Extranjero,N/A,Norteamerica,Masculino,24,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,N/A,N/A
514,09/06/2016,Junio,Francia,Paris,Extranjero,N/A,Europa,masculino,34,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,N/A,N/A
515,09/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,masculino,21,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
516,10/06/2016,Junio,Colombia,Cali,Local,Occidente,N/A,masculino,38,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
517,10/06/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Femenino,16,0 - 20 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
518,10/06/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
519,10/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,52,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
520,11/06/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,26,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
521,11/06/2016,Junio,Bélgica,Antique,Extranjero,N/A,Europa,Masculino,29,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
522,06/13/2016,Junio,Colombia,Calarca,Nacional,Centro,N/A,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
523,06/13/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Femenino,33,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
524,06/13/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Masculino,19,0 - 20 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
525,06/13/2016,Junio,Japon,Osaka,Extranjero,N/A,Asia,Masculino,27,21 - 45 años,Cultural,N/A,Otro,japones,Hostal,N/A,Terrestre público,N/A,N/A
526,06/14/2016,Junio,Francia,Paris,Extranjero,N/A,Europa,Femenino,29,21 - 45 años,Turismo rural,N/A,Francés,N/A,Hostal,N/A,Aéreo,N/A,N/A
527,06/14/2016,Junio,Alemania,munich,Extranjero,N/A,Europa,Masculino,28,21 - 45 años,Turismo rural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,N/A,N/A
528,06/14/2016,Junio,Alemania,munich,Extranjero,N/A,Europa,Masculino,26,21 - 45 años,Turismo rural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,N/A,N/A
529,06/14/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,23,21 - 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
530,06/14/2016,Junio,Alemania,No responde,Extranjero,N/A,Europa,Masculino,60,Más de 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,N/A,N/A
531,06/14/2016,Junio,México,México,Extranjero,N/A,America Latina,Masculino,27,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
532,06/14/2016,Junio,México,México,Extranjero,N/A,America Latina,Masculino,30,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
533,06/14/2016,Junio,Francia,Paris,Extranjero,N/A,Europa,Femenino,28,21 - 45 años,Turismo rural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
534,06/14/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,23,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
535,06/14/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Femenino,27,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
536,06/14/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Masculino,65,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
537,06/15/2016,Junio,España,Barna,Extranjero,N/A,Europa,Masculino,35,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
538,06/15/2016,Junio,España,Barna,Extranjero,N/A,Europa,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
539,06/15/2016,Junio,Irlanda,No responde,Extranjero,N/A,Europa,Femenino,33,21 - 45 años,Cultural,N/A,Otro,Irlandes,Hostal,N/A,Aéreo,N/A,N/A
540,06/15/2016,Junio,Irlanda,No responde,Extranjero,N/A,Europa,Masculino,32,21 - 45 años,Cultural,N/A,Otro,Irlandes,Hostal,N/A,Aéreo,N/A,N/A
541,06/15/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,23,21 - 45 años,Turismo rural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
542,06/15/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,22,21 - 45 años,Turismo rural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
543,06/16/2016,Junio,Israel,Tel aviv,Extranjero,N/A,Europa,Masculino,22,21 - 45 años,Turismo rural,N/A,Otro,arabe,Hostal,N/A,Terrestre público,N/A,N/A
544,06/16/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,21,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
545,06/16/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,23,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
546,06/16/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,23,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
547,06/17/2016,Junio,Colombia,Valledupar,Nacional,Norte,N/A,Masculino,55,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
548,06/17/2016,Junio,Colombia,Valledupar,Nacional,Norte,N/A,Femenino,48,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
549,06/17/2016,Junio,España,Avila,Extranjero,N/A,Europa,Masculino,42,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
550,06/17/2016,Junio,España,Madrid,Extranjero,N/A,Europa,Masculino,41,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
551,06/18/2016,Junio,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,29,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
552,06/18/2016,Junio,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,33,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
553,06/18/2016,Junio,Inglaterra,No responde,Extranjero,N/A,Europa,Femenino,22,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
554,06/18/2016,Junio,Puerto Rico,San Juan,Extranjero,N/A,Norteamerica,Masculino,66,Más de 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
555,06/20/2016,Junio,Argentina,Patagonia,Extranjero,N/A,America Latina,Masculino,35,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
556,06/20/2016,Junio,Alemania,Lonares,Extranjero,N/A,Europa,Femenino,30,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,N/A,N/A
557,06/20/2016,Junio,Chile,santiago de Chile,Extranjero,N/A,America Latina,Masculino,39,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
558,06/20/2016,Junio,Alemania,Colonia,Extranjero,N/A,Europa,Masculino,22,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,N/A,N/A
559,06/20/2016,Junio,Rusia,Moscu,Extranjero,N/A,Asia,Masculino,28,21 - 45 años,Cultural,N/A,Otro,ruso,Hostal,N/A,Aéreo,N/A,N/A
560,06/21/2016,Junio,Inglaterra,Manchester,Extranjero,N/A,Europa,Masculino,24,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
561,06/21/2016,Junio,Estados Unidos,Los Angeles,Extranjero,N/A,Norteamerica,Femenino,28,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,N/A,N/A
562,06/21/2016,Junio,Francia,Saint-Étienne,Extranjero,N/A,Europa,Femenino,31,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,N/A,N/A
563,06/21/2016,Junio,Colombia,Medellín,Nacional,Centro,N/A,Masculino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
564,06/21/2016,Junio,Noruega,Bergen,Extranjero,N/A,Europa,Femenino,26,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,N/A,N/A
565,06/21/2016,Junio,Chile,No responde,Extranjero,N/A,America Latina,masculino,29,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
566,06/22/2016,Junio,Estados Unidos,Califormia,Extranjero,N/A,Norteamerica,Femenino,28,21 - 45 años,Cultural,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
567,06/22/2016,Junio,Chile,No responde,Extranjero,N/A,America Latina,Femenino,30,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
568,06/22/2016,Junio,Chile,No responde,Extranjero,N/A,America Latina,Masculino,32,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
569,06/22/2016,Junio,Brasil,Maceio,Extranjero,N/A,America Latina,Masculino,36,21 - 45 años,Cultural,N/A,Portugues,N/A,Hotel,N/A,Aéreo,N/A,N/A
570,06/22/2016,Junio,India,No responde,Extranjero,N/A,Asia,Masculino,31,21 - 45 años,Turismo rural,N/A,Otro,hindi,Hostal,N/A,Aéreo,N/A,N/A
571,06/22/2016,Junio,Argentina,condiba,Extranjero,N/A,America Latina,Masculino,28,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,N/A,N/A
572,06/22/2016,Junio,Colombia,Barranquilla,Nacional,Norte,N/A,Masculino,45,21 - 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
573,06/22/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Femenino,19,0 - 20 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
574,06/23/2016,Junio,Japon,No responde,Extranjero,N/A,Asia,Masculino,28,21 - 45 años,Cultural,N/A,Otro,Japones,Hostal,N/A,Aéreo,N/A,N/A
575,06/23/2016,Junio,España,Madrid,Extranjero,N/A,Europa,Masculino,53,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
576,06/23/2016,Junio,España,Madrid,Extranjero,N/A,Europa,Femenino,53,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
577,06/24/2016,Junio,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
578,06/24/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
579,06/24/2016,Junio,Colombia,Cali,Local,Occidente,N/A,Masculino,63,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda propia,N/A,Reside,Reside,Reside
580,06/24/2016,Junio,inglaterra,Londres,Extranjero,N/A,Europa,Masculino,62,Más de 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,N/A,N/A
